"","PAR","METHOD","NSIZE","COMMUNALITY","SPECIFICATION","MODERROR","est"
"2030","c","RS","60","High","Simple","e=0.03 (XL)",0.0234362534589376
"2031","b","RS","60","High","Simple","e=0.03 (XL)",0.749888464035301
"2032","a","ILV","60","High","Simple","e=0.03 (XL)",0.328937604677565
"2033","c","ILV","60","High","Simple","e=0.03 (XL)",0.0367427654361142
"2034","b","ILV","60","High","Simple","e=0.03 (XL)",0.707914709409537
"2035","a","SEM","60","High","Simple","e=0.03 (XL)",0.330000020677907
"2036","c","SEM","60","High","Simple","e=0.03 (XL)",0.0347175387438934
"2037","b","SEM","60","High","Simple","e=0.03 (XL)",0.711191208359098
"2038","a","SS","60","High","Simple","e=0.03 (XL)",0.312604655134449
"2039","c","SS","60","High","Simple","e=0.03 (XL)",0.0510204292809865
"2040","b","SS","60","High","Simple","e=0.03 (XL)",0.663520187667834
"2041","a","BS","100","High","Correct","e=0.03 (XL)",0.280570205309238
"2042","c","BS","100","High","Correct","e=0.03 (XL)",0.0131475661173389
"2043","b","BS","100","High","Correct","e=0.03 (XL)",0.652467708321861
"2044","a","RS","100","High","Correct","e=0.03 (XL)",0.319169950952097
"2045","c","RS","100","High","Correct","e=0.03 (XL)",-0.0112660909215093
"2046","b","RS","100","High","Correct","e=0.03 (XL)",0.740205811840022
"2047","a","ILV","100","High","Correct","e=0.03 (XL)",0.299707524177867
"2048","c","ILV","100","High","Correct","e=0.03 (XL)",0.00219629414455016
"2049","b","ILV","100","High","Correct","e=0.03 (XL)",0.696146831125102
"2050","a","SEM","100","High","Correct","e=0.03 (XL)",0.299973704519748
"2051","c","SEM","100","High","Correct","e=0.03 (XL)",0.000738380671639464
"2052","b","SEM","100","High","Correct","e=0.03 (XL)",0.698623347839102
"2053","a","SS","100","High","Correct","e=0.03 (XL)",0.679674000006172
"2054","c","SS","100","High","Correct","e=0.03 (XL)",0.00482021401291603
"2055","b","SS","100","High","Correct","e=0.03 (XL)",0.780202424541515
"2056","a","BS","100","High","Simple","e=0.03 (XL)",0.316626572118307
"2057","c","BS","100","High","Simple","e=0.03 (XL)",0.0457492004146503
"2058","b","BS","100","High","Simple","e=0.03 (XL)",0.66953782015399
"2059","a","RS","100","High","Simple","e=0.03 (XL)",0.355161361912906
"2060","c","RS","100","High","Simple","e=0.03 (XL)",0.0217214819895705
"2061","b","RS","100","High","Simple","e=0.03 (XL)",0.753373173563685
"2062","a","ILV","100","High","Simple","e=0.03 (XL)",0.335348348792792
"2063","c","ILV","100","High","Simple","e=0.03 (XL)",0.0346863113725089
"2064","b","ILV","100","High","Simple","e=0.03 (XL)",0.711532908585013
"2065","a","SEM","100","High","Simple","e=0.03 (XL)",0.335950652188478
"2066","c","SEM","100","High","Simple","e=0.03 (XL)",0.033467507961273
"2067","b","SEM","100","High","Simple","e=0.03 (XL)",0.713854835927303
"2068","a","SS","100","High","Simple","e=0.03 (XL)",0.318064617379778
"2069","c","SS","100","High","Simple","e=0.03 (XL)",0.0507304470719945
"2070","b","SS","100","High","Simple","e=0.03 (XL)",0.663829229442545
"2071","a","BS","200","High","Correct","e=0.03 (XL)",0.280397433937876
"2072","c","BS","200","High","Correct","e=0.03 (XL)",0.0117343033967293
"2073","b","BS","200","High","Correct","e=0.03 (XL)",0.653756678698836
"2074","a","RS","200","High","Correct","e=0.03 (XL)",0.319571434059044
"2075","c","RS","200","High","Correct","e=0.03 (XL)",-0.0132459526722252
"2076","b","RS","200","High","Correct","e=0.03 (XL)",0.74333128849052
"2077","a","ILV","200","High","Correct","e=0.03 (XL)",0.299835646100032
"2078","c","ILV","200","High","Correct","e=0.03 (XL)",-0.000138493694717076
"2079","b","ILV","200","High","Correct","e=0.03 (XL)",0.699746538951928
"2080","a","SEM","200","High","Correct","e=0.03 (XL)",0.300076346394077
"2081","c","SEM","200","High","Correct","e=0.03 (XL)",-0.000960023617258513
"2082","b","SEM","200","High","Correct","e=0.03 (XL)",0.700874699401645
"2083","a","SS","200","High","Correct","e=0.03 (XL)",0.67910383986178
"2084","c","SS","200","High","Correct","e=0.03 (XL)",0.00163545964020742
"2085","b","SS","200","High","Correct","e=0.03 (XL)",0.78340191665794
"2086","a","BS","200","High","Simple","e=0.03 (XL)",0.31668048956901
"2087","c","BS","200","High","Simple","e=0.03 (XL)",0.0436740696015895
"2088","b","BS","200","High","Simple","e=0.03 (XL)",0.672274792044846
"2089","a","RS","200","High","Simple","e=0.03 (XL)",0.35559218253715
"2090","c","RS","200","High","Simple","e=0.03 (XL)",0.0193412722823617
"2091","b","RS","200","High","Simple","e=0.03 (XL)",0.75694952499706
"2092","a","ILV","200","High","Simple","e=0.03 (XL)",0.335795915622901
"2093","c","ILV","200","High","Simple","e=0.03 (XL)",0.0314132575853511
"2094","b","ILV","200","High","Simple","e=0.03 (XL)",0.716143605415608
"2095","a","SEM","200","High","Simple","e=0.03 (XL)",0.336179168925921
"2096","c","SEM","200","High","Simple","e=0.03 (XL)",0.0312391693987639
"2097","b","SEM","200","High","Simple","e=0.03 (XL)",0.717022720554174
"2098","a","SS","200","High","Simple","e=0.03 (XL)",0.317533090473906
"2099","c","SS","200","High","Simple","e=0.03 (XL)",0.0481051940611508
"2100","b","SS","200","High","Simple","e=0.03 (XL)",0.666281448925164
"2101","a","BS","300","High","Correct","e=0.03 (XL)",0.278456987380331
"2102","c","BS","300","High","Correct","e=0.03 (XL)",0.0110632616396379
"2103","b","BS","300","High","Correct","e=0.03 (XL)",0.65082434377897
"2104","a","RS","300","High","Correct","e=0.03 (XL)",0.317893643236883
"2105","c","RS","300","High","Correct","e=0.03 (XL)",-0.0138885482540558
"2106","b","RS","300","High","Correct","e=0.03 (XL)",0.740760730427231
"2107","a","ILV","300","High","Correct","e=0.03 (XL)",0.298035265230016
"2108","c","ILV","300","High","Correct","e=0.03 (XL)",-0.00102000134485011
"2109","b","ILV","300","High","Correct","e=0.03 (XL)",0.697321103507015
"2110","a","SEM","300","High","Correct","e=0.03 (XL)",0.298262852346195
"2111","c","SEM","300","High","Correct","e=0.03 (XL)",-0.00159496591481119
"2112","b","SEM","300","High","Correct","e=0.03 (XL)",0.698072059006783
"2113","a","SS","300","High","Correct","e=0.03 (XL)",0.678116349261836
"2114","c","SS","300","High","Correct","e=0.03 (XL)",0.00358869558520451
"2115","b","SS","300","High","Correct","e=0.03 (XL)",0.780701829957194
"2116","a","BS","300","High","Simple","e=0.03 (XL)",0.315022294536895
"2117","c","BS","300","High","Simple","e=0.03 (XL)",0.04302633236249
"2118","b","BS","300","High","Simple","e=0.03 (XL)",0.669640971011482
"2119","a","RS","300","High","Simple","e=0.03 (XL)",0.35413561295384
"2120","c","RS","300","High","Simple","e=0.03 (XL)",0.0187723804629337
"2121","b","RS","300","High","Simple","e=0.03 (XL)",0.754523637247584
"2122","a","ILV","300","High","Simple","e=0.03 (XL)",0.334441086288951
"2123","c","ILV","300","High","Simple","e=0.03 (XL)",0.03110707437396
"2124","b","ILV","300","High","Simple","e=0.03 (XL)",0.713837757366124
"2125","a","SEM","300","High","Simple","e=0.03 (XL)",0.334616782761134
"2126","c","SEM","300","High","Simple","e=0.03 (XL)",0.0306540476748503
"2127","b","SEM","300","High","Simple","e=0.03 (XL)",0.714434509675131
"2128","a","SS","300","High","Simple","e=0.03 (XL)",0.315651839729177
"2129","c","SS","300","High","Simple","e=0.03 (XL)",0.0480306942693789
"2130","b","SS","300","High","Simple","e=0.03 (XL)",0.664493447823705
"2131","a","BS","400","High","Correct","e=0.03 (XL)",0.278903823220001
"2132","c","BS","400","High","Correct","e=0.03 (XL)",0.0118411266542919
"2133","b","BS","400","High","Correct","e=0.03 (XL)",0.654064631178908
"2134","a","RS","400","High","Correct","e=0.03 (XL)",0.318609921764659
"2135","c","RS","400","High","Correct","e=0.03 (XL)",-0.012955891547887
"2136","b","RS","400","High","Correct","e=0.03 (XL)",0.743947910271661
"2137","a","ILV","400","High","Correct","e=0.03 (XL)",0.29863579141875
"2138","c","ILV","400","High","Correct","e=0.03 (XL)",-0.000261453510622113
"2139","b","ILV","400","High","Correct","e=0.03 (XL)",0.700689674649505
"2140","a","SEM","400","High","Correct","e=0.03 (XL)",0.298833112975327
"2141","c","SEM","400","High","Correct","e=0.03 (XL)",-0.000746551666604749
"2142","b","SEM","400","High","Correct","e=0.03 (XL)",0.701329299548199
"2143","a","SS","400","High","Correct","e=0.03 (XL)",0.679584913398088
"2144","c","SS","400","High","Correct","e=0.03 (XL)",0.00227770602599367
"2145","b","SS","400","High","Correct","e=0.03 (XL)",0.782863191416844
"2146","a","BS","400","High","Simple","e=0.03 (XL)",0.315342077842583
"2147","c","BS","400","High","Simple","e=0.03 (XL)",0.0440870740854927
"2148","b","BS","400","High","Simple","e=0.03 (XL)",0.672188825579516
"2149","a","RS","400","High","Simple","e=0.03 (XL)",0.354749796964041
"2150","c","RS","400","High","Simple","e=0.03 (XL)",0.0200399232156876
"2151","b","RS","400","High","Simple","e=0.03 (XL)",0.756883407806922
"2152","a","ILV","400","High","Simple","e=0.03 (XL)",0.3349890742333
"2153","c","ILV","400","High","Simple","e=0.03 (XL)",0.0320286626493836
"2154","b","ILV","400","High","Simple","e=0.03 (XL)",0.716473052120716
"2155","a","SEM","400","High","Simple","e=0.03 (XL)",0.335072845836439
"2156","c","SEM","400","High","Simple","e=0.03 (XL)",0.0318141054871888
"2157","b","SEM","400","High","Simple","e=0.03 (XL)",0.716919723917889
"2158","a","SS","400","High","Simple","e=0.03 (XL)",0.316923498006095
"2159","c","SS","400","High","Simple","e=0.03 (XL)",0.0487708209335467
"2160","b","SS","400","High","Simple","e=0.03 (XL)",0.664648535233827
"2161","a","BS","30","High","Correct","e=0",0.277252458173772
"2162","c","BS","30","High","Correct","e=0",0.0141404671593709
"2163","b","BS","30","High","Correct","e=0",0.646500363667191
"2164","a","RS","30","High","Correct","e=0",0.307722161088609
"2165","c","RS","30","High","Correct","e=0",-0.00955722645352499
"2166","b","RS","30","High","Correct","e=0",0.726390768124339
"2167","a","ILV","30","High","Correct","e=0",0.290395209061067
"2168","c","ILV","30","High","Correct","e=0",0.00612292683437845
"2169","b","ILV","30","High","Correct","e=0",0.682101782399683
"2170","a","SEM","30","High","Correct","e=0",0.292664171250718
"2171","c","SEM","30","High","Correct","e=0",0.00195975135144821
"2172","b","SEM","30","High","Correct","e=0",0.68865822373898
"2173","a","SS","30","High","Correct","e=0",0.276648476250336
"2174","c","SS","30","High","Correct","e=0",0.0156153729995189
"2175","b","SS","30","High","Correct","e=0",0.640400541876725
"2176","a","BS","30","High","Simple","e=0",0.277252458173772
"2177","c","BS","30","High","Simple","e=0",0.0141404671593709
"2178","b","BS","30","High","Simple","e=0",0.646500363667191
"2179","a","RS","30","High","Simple","e=0",0.307722161088609
"2180","c","RS","30","High","Simple","e=0",-0.00955722645352499
"2181","b","RS","30","High","Simple","e=0",0.726390768124339
"2182","a","ILV","30","High","Simple","e=0",0.290395209061067
"2183","c","ILV","30","High","Simple","e=0",0.00612292683437845
"2184","b","ILV","30","High","Simple","e=0",0.682101782399683
"2185","a","SEM","30","High","Simple","e=0",0.292664171250718
"2186","c","SEM","30","High","Simple","e=0",0.00195975135144821
"2187","b","SEM","30","High","Simple","e=0",0.68865822373898
"2188","a","SS","30","High","Simple","e=0",0.276648476250336
"2189","c","SS","30","High","Simple","e=0",0.0156153729995189
"2190","b","SS","30","High","Simple","e=0",0.640400541876725
"2191","a","BS","60","High","Correct","e=0",0.27865092251648
"2192","c","BS","60","High","Correct","e=0",0.0116958894639025
"2193","b","BS","60","High","Correct","e=0",0.65449179758032
"2194","a","RS","60","High","Correct","e=0",0.311827750954233
"2195","c","RS","60","High","Correct","e=0",-0.013274075393046
"2196","b","RS","60","High","Correct","e=0",0.738852034765222
"2197","a","ILV","60","High","Correct","e=0",0.294131186068007
"2198","c","ILV","60","High","Correct","e=0",0.000540305536722941
"2199","b","ILV","60","High","Correct","e=0",0.695232506732534
"2200","a","SEM","60","High","Correct","e=0",0.295366763935878
"2201","c","SEM","60","High","Correct","e=0",-0.00107401000132979
"2202","b","SEM","60","High","Correct","e=0",0.698873449477363
"2203","a","SS","60","High","Correct","e=0",0.277946336520376
"2204","c","SS","60","High","Correct","e=0",0.0138010765402902
"2205","b","SS","60","High","Correct","e=0",0.650279383059173
"2206","a","BS","60","High","Simple","e=0",0.27865092251648
"2207","c","BS","60","High","Simple","e=0",0.0116958894639025
"2208","b","BS","60","High","Simple","e=0",0.65449179758032
"2209","a","RS","60","High","Simple","e=0",0.311827750954233
"2210","c","RS","60","High","Simple","e=0",-0.013274075393046
"2211","b","RS","60","High","Simple","e=0",0.738852034765222
"2212","a","ILV","60","High","Simple","e=0",0.294131186068007
"2213","c","ILV","60","High","Simple","e=0",0.000540305536722941
"2214","b","ILV","60","High","Simple","e=0",0.695232506732534
"2215","a","SEM","60","High","Simple","e=0",0.295366763935878
"2216","c","SEM","60","High","Simple","e=0",-0.00107401000132979
"2217","b","SEM","60","High","Simple","e=0",0.698873449477363
"2218","a","SS","60","High","Simple","e=0",0.277946336520376
"2219","c","SS","60","High","Simple","e=0",0.0138010765402902
"2220","b","SS","60","High","Simple","e=0",0.650279383059173
"2221","a","BS","100","High","Correct","e=0",0.279504829607256
"2222","c","BS","100","High","Correct","e=0",0.0108716115822498
"2223","b","BS","100","High","Correct","e=0",0.652405447858334
"2224","a","RS","100","High","Correct","e=0",0.313831986094515
"2225","c","RS","100","High","Correct","e=0",-0.0142702510498886
"2226","b","RS","100","High","Correct","e=0",0.737722983986568
"2227","a","ILV","100","High","Correct","e=0",0.296030395603125
"2228","c","ILV","100","High","Correct","e=0",-0.00109450141896953
"2229","b","ILV","100","High","Correct","e=0",0.694747550727336
"2230","a","SEM","100","High","Correct","e=0",0.296776207023812
"2231","c","SEM","100","High","Correct","e=0",-0.00195928499845983
"2232","b","SEM","100","High","Correct","e=0",0.697207747940175
"2233","a","SS","100","High","Correct","e=0",0.278358846777295
"2234","c","SS","100","High","Correct","e=0",0.0125384645847189
"2235","b","SS","100","High","Correct","e=0",0.64768796002272
"2236","a","BS","100","High","Simple","e=0",0.279504829607256
"2237","c","BS","100","High","Simple","e=0",0.0108716115822498
"2238","b","BS","100","High","Simple","e=0",0.652405447858334
"2239","a","RS","100","High","Simple","e=0",0.313831986094515
"2240","c","RS","100","High","Simple","e=0",-0.0142702510498886
"2241","b","RS","100","High","Simple","e=0",0.737722983986568
"2242","a","ILV","100","High","Simple","e=0",0.296030395603125
"2243","c","ILV","100","High","Simple","e=0",-0.00109450141896953
"2244","b","ILV","100","High","Simple","e=0",0.694747550727336
"2245","a","SEM","100","High","Simple","e=0",0.296776207023812
"2246","c","SEM","100","High","Simple","e=0",-0.00195928499845983
"2247","b","SEM","100","High","Simple","e=0",0.697207747940175
"2248","a","SS","100","High","Simple","e=0",0.278358846777295
"2249","c","SS","100","High","Simple","e=0",0.0125384645847189
"2250","b","SS","100","High","Simple","e=0",0.64768796002272
"2251","a","BS","200","High","Correct","e=0",0.280819128294994
"2252","c","BS","200","High","Correct","e=0",0.0124203161490788
"2253","b","BS","200","High","Correct","e=0",0.652843316297821
"2254","a","RS","200","High","Correct","e=0",0.315987461209218
"2255","c","RS","200","High","Correct","e=0",-0.0127512143847927
"2256","b","RS","200","High","Correct","e=0",0.739159864343635
"2257","a","ILV","200","High","Correct","e=0",0.298159172034176
"2258","c","ILV","200","High","Correct","e=0",-6.46105181727613e-05
"2259","b","ILV","200","High","Correct","e=0",0.697495329267893
"2260","a","SEM","200","High","Correct","e=0",0.298494386982544
"2261","c","SEM","200","High","Correct","e=0",-0.000404613128155573
"2262","b","SEM","200","High","Correct","e=0",0.698133575032421
"2263","a","SS","200","High","Correct","e=0",0.278888152096448
"2264","c","SS","200","High","Correct","e=0",0.0140819284930549
"2265","b","SS","200","High","Correct","e=0",0.648289114273945
"2266","a","BS","200","High","Simple","e=0",0.280819128294994
"2267","c","BS","200","High","Simple","e=0",0.0124203161490788
"2268","b","BS","200","High","Simple","e=0",0.652843316297821
"2269","a","RS","200","High","Simple","e=0",0.315987461209218
"2270","c","RS","200","High","Simple","e=0",-0.0127512143847927
"2271","b","RS","200","High","Simple","e=0",0.739159864343635
"2272","a","ILV","200","High","Simple","e=0",0.298159172034176
"2273","c","ILV","200","High","Simple","e=0",-6.46105181727613e-05
"2274","b","ILV","200","High","Simple","e=0",0.697495329267893
"2275","a","SEM","200","High","Simple","e=0",0.298494386982544
"2276","c","SEM","200","High","Simple","e=0",-0.000404613128155573
"2277","b","SEM","200","High","Simple","e=0",0.698133575032421
"2278","a","SS","200","High","Simple","e=0",0.278888152096448
"2279","c","SS","200","High","Simple","e=0",0.0140819284930549
"2280","b","SS","200","High","Simple","e=0",0.648289114273945
"2281","a","BS","300","High","Correct","e=0",0.28246814932341
"2282","c","BS","300","High","Correct","e=0",0.0128034847525426
"2283","b","BS","300","High","Correct","e=0",0.65402795876917
"2284","a","RS","300","High","Correct","e=0",0.317989930139733
"2285","c","RS","300","High","Correct","e=0",-0.0124799134488033
"2286","b","RS","300","High","Correct","e=0",0.740445875914179
"2287","a","ILV","300","High","Correct","e=0",0.300034981015026
"2288","c","ILV","300","High","Correct","e=0",0.000251312660854126
"2289","b","ILV","300","High","Correct","e=0",0.698865893995099
"2290","a","SEM","300","High","Correct","e=0",0.300314647748927
"2291","c","SEM","300","High","Correct","e=0",-7.35812134741211e-05
"2292","b","SEM","300","High","Correct","e=0",0.699366271827536
"2293","a","SS","300","High","Correct","e=0",0.28079524684206
"2294","c","SS","300","High","Correct","e=0",0.0140646758235796
"2295","b","SS","300","High","Correct","e=0",0.648091161620284
"2296","a","BS","300","High","Simple","e=0",0.28246814932341
"2297","c","BS","300","High","Simple","e=0",0.0128034847525426
"2298","b","BS","300","High","Simple","e=0",0.65402795876917
"2299","a","RS","300","High","Simple","e=0",0.317989930139733
"2300","c","RS","300","High","Simple","e=0",-0.0124799134488033
"2301","b","RS","300","High","Simple","e=0",0.740445875914179
"2302","a","ILV","300","High","Simple","e=0",0.300034981015026
"2303","c","ILV","300","High","Simple","e=0",0.000251312660854126
"2304","b","ILV","300","High","Simple","e=0",0.698865893995099
"2305","a","SEM","300","High","Simple","e=0",0.300314647748927
"2306","c","SEM","300","High","Simple","e=0",-7.35812134741211e-05
"2307","b","SEM","300","High","Simple","e=0",0.699366271827536
"2308","a","SS","300","High","Simple","e=0",0.28079524684206
"2309","c","SS","300","High","Simple","e=0",0.0140646758235796
"2310","b","SS","300","High","Simple","e=0",0.648091161620284
"2311","a","BS","400","High","Correct","e=0",0.282846641591151
"2312","c","BS","400","High","Correct","e=0",0.0130283736729037
"2313","b","BS","400","High","Correct","e=0",0.654789171180882
"2314","a","RS","400","High","Correct","e=0",0.318473770287311
"2315","c","RS","400","High","Correct","e=0",-0.0122810206571792
"2316","b","RS","400","High","Correct","e=0",0.741425064148043
"2317","a","ILV","400","High","Correct","e=0",0.300550466598467
"2318","c","ILV","400","High","Correct","e=0",0.000374231521638892
"2319","b","ILV","400","High","Correct","e=0",0.699610473346702
"2320","a","SEM","400","High","Correct","e=0",0.300743349396405
"2321","c","SEM","400","High","Correct","e=0",0.000137772278686496
"2322","b","SEM","400","High","Correct","e=0",0.700243406499135
"2323","a","SS","400","High","Correct","e=0",0.281206398886193
"2324","c","SS","400","High","Correct","e=0",0.0145540860264892
"2325","b","SS","400","High","Correct","e=0",0.649570665576419
"2326","a","BS","400","High","Simple","e=0",0.282846641591151
"2327","c","BS","400","High","Simple","e=0",0.0130283736729037
"2328","b","BS","400","High","Simple","e=0",0.654789171180882
"2329","a","RS","400","High","Simple","e=0",0.318473770287311
"2330","c","RS","400","High","Simple","e=0",-0.0122810206571792
"2331","b","RS","400","High","Simple","e=0",0.741425064148043
"2332","a","ILV","400","High","Simple","e=0",0.300550466598467
"2333","c","ILV","400","High","Simple","e=0",0.000374231521638892
"2334","b","ILV","400","High","Simple","e=0",0.699610473346702
"2335","a","SEM","400","High","Simple","e=0",0.300743349396405
"2336","c","SEM","400","High","Simple","e=0",0.000137772278686496
"2337","b","SEM","400","High","Simple","e=0",0.700243406499135
"2338","a","SS","400","High","Simple","e=0",0.281206398886193
"2339","c","SS","400","High","Simple","e=0",0.0145540860264892
"2340","b","SS","400","High","Simple","e=0",0.649570665576419
"2341","a","BS","30","High","Correct","e=0.03 (RC)",0.283549667774946
"2342","c","BS","30","High","Correct","e=0.03 (RC)",0.0142711058680741
"2343","b","BS","30","High","Correct","e=0.03 (RC)",0.646869821470152
"2344","a","RS","30","High","Correct","e=0.03 (RC)",0.313714073351399
"2345","c","RS","30","High","Correct","e=0.03 (RC)",-0.00914137735924622
"2346","b","RS","30","High","Correct","e=0.03 (RC)",0.723385147152878
"2347","a","ILV","30","High","Correct","e=0.03 (RC)",0.295122330899285
"2348","c","ILV","30","High","Correct","e=0.03 (RC)",0.00731924206038444
"2349","b","ILV","30","High","Correct","e=0.03 (RC)",0.677751548648255
"2350","a","SEM","30","High","Correct","e=0.03 (RC)",0.298764450768874
"2351","c","SEM","30","High","Correct","e=0.03 (RC)",0.00224206758163807
"2352","b","SEM","30","High","Correct","e=0.03 (RC)",0.687174037938064
"2353","a","SS","30","High","Correct","e=0.03 (RC)",0.281674285722072
"2354","c","SS","30","High","Correct","e=0.03 (RC)",0.02086770718488
"2355","b","SS","30","High","Correct","e=0.03 (RC)",0.634343120228264
"2356","a","BS","30","High","Simple","e=0.03 (RC)",0.279965673851046
"2357","c","BS","30","High","Simple","e=0.03 (RC)",0.0169834483753942
"2358","b","BS","30","High","Simple","e=0.03 (RC)",0.638676838779971
"2359","a","RS","30","High","Simple","e=0.03 (RC)",0.309650031563679
"2360","c","RS","30","High","Simple","e=0.03 (RC)",-0.00512081393721689
"2361","b","RS","30","High","Simple","e=0.03 (RC)",0.71346420172736
"2362","a","ILV","30","High","Simple","e=0.03 (RC)",0.29380410937292
"2363","c","ILV","30","High","Simple","e=0.03 (RC)",0.00933563601283614
"2364","b","ILV","30","High","Simple","e=0.03 (RC)",0.671397681538641
"2365","a","SEM","30","High","Simple","e=0.03 (RC)",0.294963425867484
"2366","c","SEM","30","High","Simple","e=0.03 (RC)",0.00569449992719378
"2367","b","SEM","30","High","Simple","e=0.03 (RC)",0.677887369078987
"2368","a","SS","30","High","Simple","e=0.03 (RC)",0.281674285722072
"2369","c","SS","30","High","Simple","e=0.03 (RC)",0.02086770718488
"2370","b","SS","30","High","Simple","e=0.03 (RC)",0.634343120228264
"2371","a","BS","60","High","Correct","e=0.03 (RC)",0.282016987358504
"2372","c","BS","60","High","Correct","e=0.03 (RC)",0.0147318969168066
"2373","b","BS","60","High","Correct","e=0.03 (RC)",0.648299985451712
"2374","a","RS","60","High","Correct","e=0.03 (RC)",0.316775770865382
"2375","c","RS","60","High","Correct","e=0.03 (RC)",-0.0115265630125703
"2376","b","RS","60","High","Correct","e=0.03 (RC)",0.737029058425016
"2377","a","ILV","60","High","Correct","e=0.03 (RC)",0.297471263075133
"2378","c","ILV","60","High","Correct","e=0.03 (RC)",0.00381383121629807
"2379","b","ILV","60","High","Correct","e=0.03 (RC)",0.689243334607274
"2380","a","SEM","60","High","Correct","e=0.03 (RC)",0.299532909667297
"2381","c","SEM","60","High","Correct","e=0.03 (RC)",0.00127685476530999
"2382","b","SEM","60","High","Correct","e=0.03 (RC)",0.695092493076989
"2383","a","SS","60","High","Correct","e=0.03 (RC)",0.280575780517922
"2384","c","SS","60","High","Correct","e=0.03 (RC)",0.0177941467972092
"2385","b","SS","60","High","Correct","e=0.03 (RC)",0.640684771510341
"2386","a","BS","60","High","Simple","e=0.03 (RC)",0.280496382875592
"2387","c","BS","60","High","Simple","e=0.03 (RC)",0.0153642559551646
"2388","b","BS","60","High","Simple","e=0.03 (RC)",0.645380746974851
"2389","a","RS","60","High","Simple","e=0.03 (RC)",0.312155470892205
"2390","c","RS","60","High","Simple","e=0.03 (RC)",-0.00752241728409625
"2391","b","RS","60","High","Simple","e=0.03 (RC)",0.72411128340284
"2392","a","ILV","60","High","Simple","e=0.03 (RC)",0.295313951925642
"2393","c","ILV","60","High","Simple","e=0.03 (RC)",0.00517178071395127
"2394","b","ILV","60","High","Simple","e=0.03 (RC)",0.683735848871665
"2395","a","SEM","60","High","Simple","e=0.03 (RC)",0.296434973887848
"2396","c","SEM","60","High","Simple","e=0.03 (RC)",0.0036983522315296
"2397","b","SEM","60","High","Simple","e=0.03 (RC)",0.686609276721475
"2398","a","SS","60","High","Simple","e=0.03 (RC)",0.280575780517922
"2399","c","SS","60","High","Simple","e=0.03 (RC)",0.0177941467972092
"2400","b","SS","60","High","Simple","e=0.03 (RC)",0.640684771510341
"2401","a","BS","100","High","Correct","e=0.03 (RC)",0.282041407140015
"2402","c","BS","100","High","Correct","e=0.03 (RC)",0.0136362008008784
"2403","b","BS","100","High","Correct","e=0.03 (RC)",0.649038664589975
"2404","a","RS","100","High","Correct","e=0.03 (RC)",0.319443300993401
"2405","c","RS","100","High","Correct","e=0.03 (RC)",-0.0136599486550771
"2406","b","RS","100","High","Correct","e=0.03 (RC)",0.741148687158986
"2407","a","ILV","100","High","Correct","e=0.03 (RC)",0.299238999907291
"2408","c","ILV","100","High","Correct","e=0.03 (RC)",0.00114745247252849
"2409","b","ILV","100","High","Correct","e=0.03 (RC)",0.693612443366286
"2410","a","SEM","100","High","Correct","e=0.03 (RC)",0.300867351397922
"2411","c","SEM","100","High","Correct","e=0.03 (RC)",-0.0003228341631662
"2412","b","SEM","100","High","Correct","e=0.03 (RC)",0.697618067574472
"2413","a","SS","100","High","Correct","e=0.03 (RC)",0.280268346618428
"2414","c","SS","100","High","Correct","e=0.03 (RC)",0.0157940809058715
"2415","b","SS","100","High","Correct","e=0.03 (RC)",0.644469606658742
"2416","a","BS","100","High","Simple","e=0.03 (RC)",0.281280310669506
"2417","c","BS","100","High","Simple","e=0.03 (RC)",0.0143341625084682
"2418","b","BS","100","High","Simple","e=0.03 (RC)",0.646487805591299
"2419","a","RS","100","High","Simple","e=0.03 (RC)",0.313909665492403
"2420","c","RS","100","High","Simple","e=0.03 (RC)",-0.00892930573562563
"2421","b","RS","100","High","Simple","e=0.03 (RC)",0.726713020282625
"2422","a","ILV","100","High","Simple","e=0.03 (RC)",0.297185120611898
"2423","c","ILV","100","High","Simple","e=0.03 (RC)",0.00332662988791349
"2424","b","ILV","100","High","Simple","e=0.03 (RC)",0.686573539727761
"2425","a","SEM","100","High","Simple","e=0.03 (RC)",0.297688075773671
"2426","c","SEM","100","High","Simple","e=0.03 (RC)",0.00250110138209656
"2427","b","SEM","100","High","Simple","e=0.03 (RC)",0.688444338834939
"2428","a","SS","100","High","Simple","e=0.03 (RC)",0.280268346618428
"2429","c","SS","100","High","Simple","e=0.03 (RC)",0.0157940809058715
"2430","b","SS","100","High","Simple","e=0.03 (RC)",0.644469606658742
"2431","a","BS","200","High","Correct","e=0.03 (RC)",0.280074175856454
"2432","c","BS","200","High","Correct","e=0.03 (RC)",0.0137033930999284
"2433","b","BS","200","High","Correct","e=0.03 (RC)",0.650534454897696
"2434","a","RS","200","High","Correct","e=0.03 (RC)",0.318714381812261
"2435","c","RS","200","High","Correct","e=0.03 (RC)",-0.0140803656900377
"2436","b","RS","200","High","Correct","e=0.03 (RC)",0.745491322442206
"2437","a","ILV","200","High","Correct","e=0.03 (RC)",0.298829486414773
"2438","c","ILV","200","High","Correct","e=0.03 (RC)",0.000214574595146793
"2439","b","ILV","200","High","Correct","e=0.03 (RC)",0.698788030880677
"2440","a","SEM","200","High","Correct","e=0.03 (RC)",0.299504477598704
"2441","c","SEM","200","High","Correct","e=0.03 (RC)",-0.000491741486387247
